Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
2008,22,Orlando Magic,0,0,82,52,30,1.733333333,241.2,37.3,78.6,0.474,9.8,25.3,0.386,27.5,53.3,0.516,20.1,27.9,0.721,9.4,32.6,42.0,20.8,6.3,4.1,14.3,20.6,104.5,26.7,56,26,5.46,-0.68,4.79,111.3,105.5,93.4,0.355,0.322,0.575,0.537,13.6,23.4,0.256,0.537,13.6,74.8,0.256,709346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,22,Orlando Magic,0,1,82,59,23,2.565217391,240.6,35.7,78.2,0.457,10.0,26.2,0.381,25.8,52.1,0.495,19.6,27.5,0.715,10.0,33.3,43.3,19.4,7.0,5.4,13.9,20.3,101.0,27.3,59,23,6.7,-0.21,6.48,109.2,101.9,92.3,0.35100000000000003,0.335,0.5589999999999999,0.52,13.4,24.0,0.251,0.52,13.4,75.9,0.251,698768,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,22,Orlando Magic,0,1,82,59,23,2.565217391,240.6,36.6,78.0,0.47,10.3,27.3,0.375,26.4,50.6,0.521,19.2,26.5,0.7240000000000001,9.9,33.4,43.2,19.7,6.2,5.6,14.1,19.9,102.8,27.9,61,21,7.49,-0.37,7.12,111.4,103.3,92.0,0.34,0.35,0.573,0.536,13.6,24.6,0.24600000000000002,0.536,13.6,77.4,0.24600000000000002,715901,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,22,Orlando Magic,0,0,82,52,30,1.733333333,241.8,36.0,78.2,0.461,9.4,25.6,0.366,26.7,52.5,0.507,17.7,25.6,0.6920000000000001,10.5,32.7,43.2,20.0,6.7,4.7,14.9,20.0,99.2,27.6,56,26,5.46,-0.54,4.92,107.9,102.0,91.2,0.32799999999999996,0.32799999999999996,0.5539999999999999,0.521,14.3,26.1,0.22699999999999998,0.521,14.3,76.9,0.22699999999999998,777852,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,22,Orlando Magic,0,0,66,37,29,1.275862069,241.9,34.5,78.2,0.441,10.2,27.0,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,42.5,20.0,6.8,4.2,14.9,17.7,94.2,27.5,35,31,0.79,-0.33,0.46,105.0,104.1,89.0,0.292,0.34600000000000003,0.5329999999999999,0.506,14.5,26.5,0.193,0.506,14.5,75.5,0.193,623587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2013,22,Orlando Magic,0,0,82,20,62,0.322580645,241.2,37.7,84.2,0.44799999999999995,6.2,18.7,0.32899999999999996,31.5,65.5,0.48200000000000004,12.5,16.6,0.755,10.9,31.9,42.7,22.8,6.4,4.4,14.5,19.4,94.1,24.6,22,60,-6.99,-0.14,-7.12,101.6,109.1,92.2,0.19699999999999998,0.223,0.514,0.485,13.7,25.4,0.149,0.485,13.7,74.6,0.149,722716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2014,22,Orlando Magic,0,0,82,23,59,0.38983050799999996,243.4,36.9,82.7,0.445,6.9,19.5,0.353,30.0,63.3,0.474,15.9,20.9,0.763,9.7,32.4,42.0,21.0,7.7,4.3,14.9,20.5,96.5,24.6,26,56,-5.44,-0.44,-5.88,101.7,107.4,93.6,0.253,0.235,0.525,0.48700000000000004,13.9,22.4,0.193,0.48700000000000004,13.9,75.5,0.193,666046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2015,22,Orlando Magic,0,0,82,25,57,0.43859649100000003,240.9,37.5,82.8,0.45299999999999996,6.8,19.5,0.34700000000000003,30.8,63.3,0.486,13.9,19.1,0.7290000000000001,10.0,31.8,41.8,20.6,7.9,3.8,14.9,20.9,95.7,24.3,25,57,-5.72,-0.15,-5.87,101.6,107.7,93.8,0.23,0.235,0.524,0.494,14.0,23.1,0.168,0.494,14.0,76.0,0.168,688194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2016,22,Orlando Magic,0,0,82,35,47,0.7446808509999999,242.7,39.5,86.8,0.455,7.8,22.2,0.35,31.8,64.7,0.49200000000000005,15.2,20.1,0.757,10.3,33.0,43.3,23.6,8.2,5.1,14.1,20.7,102.1,23.9,36,46,-1.62,-0.06,-1.68,105.1,106.8,96.0,0.23199999999999998,0.255,0.5329999999999999,0.5,12.8,23.1,0.175,0.5,12.8,76.5,0.175,719275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2017,22,Orlando Magic,0,0,82,29,53,0.5471698110000001,241.5,38.3,87.0,0.44,8.5,26.1,0.32799999999999996,29.7,60.9,0.488,16.0,21.4,0.747,9.8,33.3,43.2,22.2,7.1,4.8,13.3,19.3,101.1,25.3,24,58,-6.57,-0.04,-6.61,103.7,110.5,96.8,0.24600000000000002,0.3,0.524,0.489,12.1,21.6,0.184,0.489,12.1,77.4,0.184,727875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1987,23,Philadelphia 76ers,0,0,82,45,37,1.2162162159999999,242.4,40.7,82.8,0.491,1.1,4.1,0.259,39.6,78.7,0.503,24.0,31.9,0.753,14.4,28.4,42.7,23.7,9.4,6.6,18.5,21.6,106.5,26.6,40,42,-0.2,0.31,0.11,108.3,108.5,97.3,0.385,0.05,0.5489999999999999,0.49700000000000005,16.1,34.9,0.29,0.49700000000000005,16.1,65.7,0.29,587748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1988,23,Philadelphia 76ers,0,0,82,36,46,0.7826086959999999,242.7,39.2,82.7,0.474,1.9,5.7,0.32299999999999995,37.3,77.0,0.485,25.5,33.3,0.764,14.9,28.1,43.0,23.1,8.2,5.7,17.5,22.8,105.7,27.2,37,45,-1.44,0.65,-0.79,108.8,110.3,96.0,0.40299999999999997,0.069,0.5429999999999999,0.485,15.2,35.4,0.308,0.485,15.2,67.5,0.308,505245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1989,23,Philadelphia 76ers,0,0,82,46,36,1.277777778,241.2,42.7,87.8,0.486,2.5,7.9,0.316,40.2,79.9,0.503,24.0,30.5,0.787,13.9,28.7,42.7,25.7,8.4,4.3,14.8,21.0,111.9,27.0,45,37,1.5,0.18,1.68,113.0,111.5,98.5,0.348,0.09,0.552,0.5,12.8,32.2,0.27399999999999997,0.5,12.8,67.2,0.27399999999999997,531715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1990,23,Philadelphia 76ers,0,0,82,53,29,1.827586207,241.5,41.9,85.7,0.489,2.3,6.6,0.348,39.6,79.1,0.501,24.1,30.6,0.7879999999999999,13.5,29.3,42.9,23.6,8.4,4.5,14.7,20.7,110.2,27.4,54,28,4.99,-0.75,4.23,113.5,108.4,96.5,0.35700000000000004,0.077,0.556,0.502,12.9,32.0,0.281,0.502,12.9,68.4,0.281,565926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1991,23,Philadelphia 76ers,0,0,82,44,38,1.1578947370000001,244.9,43.1,90.6,0.47600000000000003,2.4,8.0,0.297,40.7,82.6,0.493,16.9,21.9,0.774,14.1,30.7,44.8,27.1,8.4,4.8,14.4,22.7,105.6,28.4,41,41,-0.18,-0.21,-0.39,107.9,108.1,95.7,0.342,0.08900000000000001,0.542,0.489,13.4,28.1,0.27,0.489,13.4,68.3,0.27,624582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1992,23,Philadelphia 76ers,0,0,82,35,47,0.7446808509999999,240.9,38.9,82.5,0.47100000000000003,2.8,8.3,0.33399999999999996,36.1,74.2,0.48700000000000004,21.4,27.6,0.775,12.9,28.2,41.1,21.4,8.4,5.9,15.1,19.3,101.9,27.6,37,45,-1.27,-0.07,-1.34,108.3,109.7,93.7,0.335,0.10099999999999999,0.539,0.488,13.8,30.9,0.26,0.488,13.8,66.4,0.26,574137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1993,23,Philadelphia 76ers,0,0,82,26,56,0.46428571399999996,243.0,39.3,86.3,0.456,4.0,11.5,0.35100000000000003,35.3,74.8,0.47200000000000003,21.7,27.5,0.7859999999999999,12.6,29.6,42.2,24.9,8.2,6.9,16.6,19.6,104.3,27.1,26,56,-5.77,0.51,-5.25,104.6,110.4,98.5,0.319,0.133,0.53,0.479,14.4,28.1,0.251,0.479,14.4,65.9,0.251,515284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1994,23,Philadelphia 76ers,0,0,82,25,57,0.43859649100000003,241.5,37.8,83.2,0.455,3.9,11.5,0.33799999999999997,34.0,71.7,0.474,18.4,25.8,0.7140000000000001,12.3,29.2,41.5,22.3,8.1,6.4,16.7,18.1,98.0,27.2,21,61,-7.62,0.25,-7.37,101.7,109.7,95.7,0.31,0.138,0.518,0.478,15.0,28.0,0.221,0.478,15.0,66.6,0.221,491769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,23,Philadelphia 76ers,0,0,82,24,58,0.413793103,241.5,36.0,80.2,0.44799999999999995,4.3,11.4,0.379,31.6,68.8,0.46,19.1,25.9,0.737,13.5,27.2,40.7,19.1,7.8,7.0,16.5,22.4,95.4,25.1,27,55,-5.07,0.01,-5.06,104.1,109.7,91.0,0.32299999999999995,0.142,0.521,0.475,15.3,32.3,0.23800000000000002,0.475,15.3,66.1,0.23800000000000002,507806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,23,Philadelphia 76ers,0,0,82,18,64,0.28125,240.6,34.1,78.3,0.436,6.0,17.5,0.342,28.1,60.7,0.46299999999999997,20.3,27.6,0.7340000000000001,12.6,26.4,38.9,19.9,7.8,5.1,17.2,21.7,94.5,26.1,16,66,-10.0,0.55,-9.45,102.2,113.0,92.2,0.353,0.22399999999999998,0.522,0.474,16.0,29.4,0.259,0.474,16.0,65.0,0.259,476016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,23,Philadelphia 76ers,0,0,82,22,60,0.36666666700000006,241.2,36.6,83.5,0.43799999999999994,5.3,16.5,0.319,31.3,67.0,0.46799999999999997,21.7,29.9,0.725,15.5,28.7,44.2,20.7,8.3,4.8,17.5,21.1,100.2,25.5,24,58,-6.54,0.65,-5.89,104.6,111.4,95.3,0.358,0.198,0.518,0.47,15.3,34.1,0.259,0.47,15.3,66.5,0.259,610974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1998,23,Philadelphia 76ers,0,0,82,31,51,0.607843137,240.9,34.6,78.2,0.44299999999999995,3.0,9.9,0.3,31.6,68.3,0.46299999999999997,21.1,28.7,0.737,13.7,28.0,41.7,21.1,8.9,6.0,16.5,22.9,93.3,25.4,34,48,-2.39,0.5,-1.89,102.8,105.4,90.4,0.36700000000000005,0.126,0.514,0.462,15.4,32.5,0.271,0.462,15.4,67.3,0.271,655417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1999,23,Philadelphia 76ers,0,0,50,28,22,1.2727272729999999,243.0,33.1,77.7,0.426,2.0,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,43.1,18.7,10.8,5.4,16.4,23.0,89.7,26.0,29,21,2.06,0.5,2.56,99.9,97.6,88.6,0.38299999999999995,0.096,0.494,0.439,15.3,34.2,0.276,0.439,15.3,69.8,0.276,436444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2000,23,Philadelphia 76ers,0,0,82,49,33,1.484848485,241.8,36.5,82.6,0.442,2.5,7.8,0.32299999999999995,34.0,74.8,0.45399999999999996,19.2,27.1,0.708,14.0,30.1,44.1,22.2,9.6,4.7,15.7,23.6,94.8,27.1,45,37,1.34,-0.32,1.02,101.5,100.0,92.7,0.32899999999999996,0.095,0.501,0.457,14.2,31.4,0.233,0.457,14.2,69.9,0.233,756956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,23,Philadelphia 76ers,0,1,82,56,26,2.153846154,242.1,35.4,79.1,0.447,3.2,9.8,0.326,32.2,69.3,0.46399999999999997,20.7,27.8,0.745,13.1,31.7,44.8,20.6,8.4,5.0,15.8,20.4,94.7,28.2,54,28,4.28,-0.65,3.64,103.6,98.9,90.6,0.35100000000000003,0.124,0.518,0.46799999999999997,14.7,31.2,0.262,0.46799999999999997,14.7,72.5,0.262,805692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,23,Philadelphia 76ers,0,0,82,43,39,1.102564103,240.6,34.2,78.5,0.436,2.6,8.7,0.299,31.6,69.8,0.45299999999999996,20.0,25.7,0.779,13.3,30.9,44.2,20.0,8.6,4.4,15.3,20.1,91.0,29.0,46,36,1.6,-0.33,1.27,102.1,100.3,88.9,0.327,0.111,0.507,0.452,14.6,31.7,0.255,0.452,14.6,72.1,0.255,842976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,23,Philadelphia 76ers,0,0,82,48,34,1.411764706,242.1,36.3,81.0,0.44799999999999995,3.0,9.6,0.311,33.3,71.4,0.466,21.3,27.5,0.775,12.7,29.5,42.2,21.6,10.3,3.5,14.8,22.0,96.8,28.3,48,34,2.3,-0.55,1.76,105.0,102.5,91.4,0.33899999999999997,0.11900000000000001,0.52,0.466,13.7,30.3,0.263,0.466,13.7,72.7,0.263,807097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,23,Philadelphia 76ers,0,0,82,33,49,0.673469388,242.1,32.7,76.3,0.428,4.1,12.1,0.342,28.6,64.2,0.445,18.4,24.5,0.753,11.5,29.4,40.8,20.0,8.0,4.4,15.9,20.7,88.0,27.5,33,49,-2.49,-0.46,-2.95,99.1,101.9,88.0,0.321,0.158,0.505,0.456,15.5,28.2,0.242,0.456,15.5,70.7,0.242,788128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2005,23,Philadelphia 76ers,0,0,82,43,39,1.102564103,242.1,35.9,82.1,0.43700000000000006,6.2,17.7,0.348,29.8,64.4,0.462,21.1,26.8,0.789,11.1,30.9,42.0,20.9,9.2,3.9,15.5,22.9,99.1,26.4,39,43,-0.74,-0.33,-1.07,103.5,104.3,94.9,0.326,0.21600000000000003,0.528,0.475,14.2,25.4,0.257,0.475,14.2,72.7,0.257,732686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2006,23,Philadelphia 76ers,0,0,82,38,44,0.8636363640000001,242.7,36.6,79.8,0.45799999999999996,4.6,12.6,0.364,32.0,67.3,0.47600000000000003,21.6,28.4,0.76,10.6,29.6,40.2,20.2,7.9,4.9,14.1,20.9,99.4,26.5,35,47,-1.95,-0.15,-2.1,106.0,108.1,92.7,0.35600000000000004,0.158,0.5379999999999999,0.48700000000000004,13.3,25.6,0.27,0.48700000000000004,13.3,71.3,0.27,677278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2007,23,Philadelphia 76ers,0,0,82,35,47,0.7446808509999999,242.4,35.8,78.1,0.45799999999999996,3.5,10.0,0.345,32.3,68.1,0.474,20.0,26.0,0.767,11.0,28.7,39.7,20.4,7.2,4.8,15.3,20.4,94.9,26.2,32,50,-3.02,-0.23,-3.26,103.6,106.9,90.7,0.33299999999999996,0.128,0.53,0.48,14.6,27.2,0.255,0.48,14.6,70.8,0.255,608603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2008,23,Philadelphia 76ers,0,0,82,40,42,0.9523809520000001,240.9,37.3,81.1,0.46,3.7,11.6,0.317,33.6,69.5,0.483,18.4,26.1,0.706,13.0,28.9,41.9,20.4,8.7,4.9,14.3,19.8,96.6,25.3,42,40,0.41,-0.23,0.19,106.4,106.0,90.4,0.321,0.14300000000000002,0.522,0.48200000000000004,13.4,31.8,0.22699999999999998,0.48200000000000004,13.4,72.0,0.22699999999999998,609675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2009,23,Philadelphia 76ers,0,0,82,41,41,1.0,240.9,36.5,79.7,0.45899999999999996,4.2,13.1,0.318,32.4,66.6,0.486,20.1,27.0,0.745,12.7,28.5,41.2,20.1,8.0,5.1,14.1,20.1,97.4,26.1,41,41,0.07,0.09,0.16,107.9,107.8,90.0,0.33899999999999997,0.16399999999999998,0.532,0.485,13.4,31.3,0.253,0.485,13.4,71.4,0.253,647898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2010,23,Philadelphia 76ers,0,0,82,27,55,0.490909091,241.5,37.6,81.8,0.46,5.8,16.8,0.34299999999999997,31.9,64.9,0.491,16.7,22.0,0.7559999999999999,11.5,29.5,41.0,21.0,8.1,5.4,14.5,20.5,97.7,25.4,30,52,-3.9,-0.03,-3.93,106.1,110.3,91.6,0.27,0.20600000000000002,0.534,0.496,13.7,27.6,0.204,0.496,13.7,73.2,0.204,583219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2011,23,Philadelphia 76ers,0,0,82,41,41,1.0,243.0,38.1,82.6,0.461,5.4,15.2,0.355,32.7,67.4,0.485,17.4,22.6,0.77,10.4,31.4,41.8,22.7,7.6,4.3,13.0,19.4,99.0,24.7,45,37,1.5,-0.5,1.01,106.6,105.0,91.7,0.273,0.184,0.535,0.494,12.3,24.6,0.21,0.494,12.3,74.5,0.21,604823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,23,Philadelphia 76ers,0,0,66,35,31,1.129032258,241.1,37.4,83.6,0.44799999999999995,5.3,14.6,0.36200000000000004,32.2,69.0,0.466,13.5,18.2,0.742,10.7,32.5,43.2,22.0,8.0,5.2,11.2,17.5,93.6,24.9,43,23,4.24,-0.65,3.59,103.9,99.2,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.48,10.9,75.2,0.161,577597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2013,23,Philadelphia 76ers,0,0,82,34,48,0.708333333,240.9,37.3,84.1,0.444,6.3,17.5,0.36,31.0,66.5,0.466,12.2,16.8,0.7290000000000001,10.9,30.4,41.3,22.8,7.4,4.7,13.0,18.4,93.2,25.2,31,51,-3.34,-0.17,-3.51,102.0,105.7,91.0,0.2,0.209,0.509,0.48100000000000004,12.5,24.9,0.146,0.48100000000000004,12.5,73.4,0.146,685412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2014,23,Philadelphia 76ers,0,0,82,19,63,0.301587302,242.1,37.9,87.2,0.435,7.0,22.5,0.312,30.9,64.7,0.47700000000000004,16.6,23.4,0.71,11.6,31.2,42.7,21.8,9.3,4.0,16.9,22.5,99.5,23.4,16,66,-10.45,-0.21,-10.66,99.4,109.9,99.2,0.268,0.258,0.51,0.475,14.8,24.8,0.19,0.475,14.8,72.4,0.19,568632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2015,23,Philadelphia 76ers,0,0,82,18,64,0.28125,241.5,33.7,82.6,0.408,8.4,26.3,0.32,25.3,56.3,0.449,16.1,23.8,0.6759999999999999,11.9,30.9,42.9,20.5,9.6,5.9,17.7,21.7,92.0,23.2,18,64,-8.98,-0.07,-9.04,95.5,104.8,95.7,0.28800000000000003,0.319,0.494,0.45899999999999996,16.0,25.5,0.195,0.45899999999999996,16.0,73.0,0.195,571572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2016,23,Philadelphia 76ers,0,0,82,10,72,0.13888888900000002,241.5,36.2,84.0,0.431,9.3,27.5,0.33899999999999997,26.9,56.5,0.47600000000000003,15.7,22.6,0.6940000000000001,9.5,31.8,41.2,21.5,8.3,6.0,16.4,21.7,97.4,23.3,16,66,-10.23,0.31,-9.92,98.8,109.2,97.9,0.26899999999999996,0.327,0.519,0.48700000000000004,14.8,20.6,0.18600000000000003,0.48700000000000004,14.8,74.0,0.18600000000000003,614650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2017,23,Philadelphia 76ers,0,0,82,28,54,0.518518519,241.8,37.7,85.3,0.442,10.1,29.8,0.34,27.5,55.5,0.496,17.0,22.0,0.7709999999999999,9.8,33.0,42.8,23.8,8.4,5.1,16.7,21.9,102.4,24.6,26,56,-5.7,-0.14,-5.83,103.2,108.9,98.5,0.258,0.349,0.539,0.501,14.9,22.4,0.19899999999999998,0.501,14.9,75.3,0.19899999999999998,710557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,28,Toronto Raptors,0,0,82,21,61,0.344262295,241.8,37.6,80.5,0.467,5.0,14.2,0.354,32.6,66.2,0.49200000000000005,17.2,23.8,0.723,13.1,27.0,40.0,23.5,9.1,6.0,18.8,24.2,97.5,26.2,21,61,-7.51,0.31,-7.2,103.8,111.8,93.2,0.29600000000000004,0.177,0.536,0.499,17.2,32.0,0.214,0.499,17.2,66.8,0.214,950330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,28,Toronto Raptors,0,0,82,30,52,0.576923077,241.8,35.3,80.9,0.43700000000000006,7.2,19.8,0.363,28.1,61.1,0.461,17.6,24.5,0.72,13.8,27.5,41.3,20.9,8.8,6.3,16.4,23.0,95.5,25.1,32,50,-3.12,0.57,-2.56,104.6,108.0,90.6,0.303,0.245,0.521,0.48100000000000004,15.2,32.5,0.218,0.48100000000000004,15.2,68.6,0.218,744550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1998,28,Toronto Raptors,0,0,82,16,66,0.24242424199999998,243.0,36.2,83.1,0.435,4.5,13.2,0.34299999999999997,31.6,69.8,0.45299999999999996,18.0,25.1,0.718,14.5,26.2,40.7,21.3,9.4,8.1,16.7,22.6,94.9,24.8,17,65,-9.27,0.94,-8.33,101.2,111.0,92.6,0.302,0.159,0.504,0.462,15.1,32.1,0.217,0.462,15.1,62.9,0.217,674685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1999,28,Toronto Raptors,0,0,50,23,27,0.851851852,241.5,33.2,78.8,0.42100000000000004,4.5,13.2,0.341,28.7,65.6,0.43700000000000006,20.2,26.6,0.76,14.2,28.9,43.2,20.7,8.8,6.4,16.0,22.8,91.1,27.3,22,28,-1.64,0.33,-1.32,102.0,103.9,88.8,0.33799999999999997,0.168,0.504,0.45,15.0,33.8,0.257,0.45,15.0,70.2,0.257,439190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2000,28,Toronto Raptors,0,0,82,45,37,1.2162162159999999,240.9,36.3,83.9,0.433,5.2,14.3,0.363,31.2,69.6,0.447,19.3,25.2,0.765,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2,29.3,41,41,-0.16,-0.3,-0.46,104.7,104.9,92.5,0.3,0.17,0.511,0.46399999999999997,12.7,30.1,0.23,0.46399999999999997,12.7,71.8,0.23,756496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
